date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count
2018-03-28,-0.0069416688147598,0.9389576042486238,0.4420428607346756,0.4396515277193092,0.3727513202288676,0.3727513202288676,7
2018-04-02,0.0096529355844099,0.929265984737114,0.4035756516137293,0.5380873807386742,0.4012517468127911,0.4012517468127911,7
2018-04-03,0.0032458864317621,0.9302887215786494,-0.0142854546196758,0.4327299657141387,0.3260198123699853,0.3260198123699853,5
2018-04-04,-0.0114463840308595,0.895033035089922,0.1012943882184724,0.750023415137281,0.281135061329142,0.281135061329142,6
2018-04-05,0.0192393067589805,0.9336607201299184,0.4889633497223258,0.3458750760714181,0.2871603774297096,0.2871603774297096,6
2018-04-06,0.0006244175835545,1.0537203620879954,0.3774617604379143,0.4401099589356692,0.2714019390745532,0.2714019390745532,7
2018-04-09,0.0046110957157475,1.0083411614293822,0.4299003509804606,0.5218248353352526,0.3726132191673276,0.3726132191673276,11
2018-04-10,0.0022039111834326,0.972459771844859,0.1807564194314181,0.5423021674352978,0.3109718331091461,0.3109718331091461,8
2018-04-11,0.0014313950343946,0.9326675744151562,0.3097608252945873,0.305632761506097,0.2974316460804807,0.2974316460804807,9
2018-04-12,0.0039759006232568,0.894352454125307,0.341535271378234,0.2893768403405425,0.2862056804148273,0.2862056804148273,8
2018-04-13,0.00209646733185,0.863487293680898,0.0394899367044369,0.0677209782096771,0.2602885607578274,0.2602885607578274,3
2018-04-16,0.0045456897177942,0.829939866722249,-0.0302596069975859,0.4200927659336689,0.1008035397105333,0.1008035397105333,9
2018-04-17,0.0019310664870136,0.8055205658997104,0.0299246146343648,0.4987825727315121,0.0384814083617594,0.0384814083617594,10
2018-04-18,-0.002135242220041,0.775237772256442,0.2683799272802259,0.5715548866723138,0.0842594064769172,0.0842594064769172,7
2018-04-19,0.0037076219486611,0.7509854451806958,0.1036617561028553,0.5767746860982087,0.1005680570519223,0.1005680570519223,13
2018-04-20,-0.000118318833714,0.7286588729230037,0.2374762266874313,0.5015597997607697,0.1218365835414583,0.1218365835414583,10
2018-04-23,0.0019528716532068,0.7027390676336878,0.0024755261838436,,0.0621673328572741,0.0621673328572741,1
2018-04-24,0.0027972417319144,0.6789345370011611,0.2265521559864282,0.5786894077014764,0.0867454128339887,0.0867454128339887,5
2018-04-25,-0.0041350082660198,0.6585712815488712,-0.4115326274186373,0.660868898775561,-0.043056357987225,-0.043056357987225,2
2018-04-26,0.0044600055402558,0.6533409962657001,-0.90556063875556,,-0.2131096947565674,-0.2131096947565674,1
2018-04-27,0.0069920183274944,0.6415355479298261,-0.1438596439547836,0.6974088191705571,-0.2463850455917417,-0.2463850455917417,6
2018-04-30,0.0043906914829232,0.6485000307741924,0.0240664700977504,,-0.2968543236454327,-0.2968543236454327,1
